#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_2	1175463	1175816	-	EPJJIE_010469	13.7	6.6	PF08937.16|ThsB_TIR, PF13676.11|TIR_2	PFAM:PF08937.16, PFAM:PF13676.11
contig_2	1175943	1176083	-	EPJJIE_010470	5.3	5.0		
contig_2	1176062	1176535	-	EPJJIE_010471	17.5	6.9		
contig_2	1176819	1177256	-	EPJJIE_010472	16.5	9.4		
contig_2	1177970	1178125	+	EPJJIE_010473	6.1	9.7		
contig_2	1178205	1178375	+	EPJJIE_010474	6.4	7.9		
contig_2	1178603	1178809	+	EPJJIE_010475	8.0	7.8		
contig_2	1178817	1179008	+	EPJJIE_010476	7.3	5.0		
contig_3	1205	1366	+	EPJJIE_010477	6.4	5.0		
contig_3	1479	1616	-	EPJJIE_010478	5.2	8.0		
contig_3	3567	3740	+	EPJJIE_010479	7.0	8.9		
contig_3	3694	3948	-	EPJJIE_010480	9.8	10.0		
contig_3	4502	4819	-	EPJJIE_010481	11.7	6.0	PF00145.23|DNA_methylase	PFAM:PF00145.23
contig_3	4825	5079	-	EPJJIE_010482	9.6	9.9		
contig_3	5049	5543	-	EPJJIE_010483	19.4	10.0		
contig_3	5548	5736	-	EPJJIE_010484	7.6	9.2		
contig_3	5871	6278	-	EPJJIE_010485	15.7	7.9		
contig_3	6693	6899	-	EPJJIE_010486	7.9	10.4		
contig_3	6900	7007	-	EPJJIE_010487	4.3	6.1		
contig_3	7031	7411	-	EPJJIE_010488	14.6	10.1		
contig_3	7589	7846	-	EPJJIE_010489	10.0	9.3		
contig_3	7886	8116	-	EPJJIE_010490	8.5	7.8		
contig_3	8091	8363	-	EPJJIE_010491	10.4	8.6		
contig_3	8344	8520	-	EPJJIE_010492	6.3	5.2		
contig_3	8669	9151	-	EPJJIE_010493	17.9	6.1	PF00132.30|Hexapep, PF12464.13|Mac	PFAM:PF00132.30, PFAM:PF12464.13
contig_3	9166	9423	-	EPJJIE_010494	9.3	5.1	PF00881.29|Nitroreductase	PFAM:PF00881.29
contig_3	9929	10510	+	EPJJIE_010495	22.7	8.4		
contig_3	10507	10632	+	EPJJIE_010496	4.8	9.3		
contig_3	10909	11142	+	EPJJIE_010497	9.0	8.6	PF12728.13|HTH_17	PFAM:PF12728.13
contig_3	11476	11691	+	EPJJIE_010499	8.3	8.1		
contig_3	13745	14224	+	EPJJIE_010502	18.2	7.7	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_3	14258	14701	+	EPJJIE_010503	17.3	6.5	PF12848.13|ABC_tran_Xtn	PFAM:PF12848.13
contig_3	14706	14843	+	EPJJIE_010504	4.8	6.5		
contig_3	14846	15115	+	EPJJIE_010505	10.1	6.7		
contig_3	15135	15344	+	EPJJIE_010506	7.9	6.0		
contig_3	15599	15892	+	EPJJIE_010507	10.3	9.5	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_3	15898	16041	+	EPJJIE_010508	5.2	5.0		
contig_3	16134	16487	+	EPJJIE_010509	12.5	9.6		
contig_3	16620	16829	+	EPJJIE_010510	8.3	9.6		
contig_3	16771	17415	+	EPJJIE_010511	23.9	6.3		
contig_3	17594	17830	+	EPJJIE_010512	9.0	6.7		
contig_3	17769	18380	+	EPJJIE_010513	22.5	8.8		
contig_3	18403	18978	+	EPJJIE_010514	21.8	5.4		
contig_3	18948	19463	+	EPJJIE_010515	18.8	4.7		
contig_3	19457	19798	+	EPJJIE_010516	12.7	5.3		
contig_3	19740	20291	+	EPJJIE_010517	20.6	5.1		
contig_3	20578	21450	-	EPJJIE_010518	33.2	8.9	PF03372.29|Exo_endo_phos	PFAM:PF03372.29
contig_3	21468	21590	-	EPJJIE_010519	4.3	10.7		
contig_3	21769	22455	-	EPJJIE_010520	25.7	5.4	PF02518.31|HATPase_c	PFAM:PF02518.31
contig_3	22443	22946	-	EPJJIE_010521	19.3	5.4	PF00512.31|HisKA	PFAM:PF00512.31
contig_3	23012	23236	-	EPJJIE_010522	8.5	5.0		
contig_3	23308	24207	-	EPJJIE_010523	35.5	6.0		
contig_3	24443	24985	-	EPJJIE_010524	20.7	9.9	PF13632.12|Glyco_trans_2_3	PFAM:PF13632.12
contig_3	25065	25265	-	EPJJIE_010525	7.5	5.7		
contig_3	25262	25636	-	EPJJIE_010526	14.4	9.9		
contig_3	25783	26421	-	EPJJIE_010527	24.4	9.2	PF00535.33|Glycos_transf_2, PF13632.12|Glyco_trans_2_3	PFAM:PF00535.33, PFAM:PF13632.12
contig_3	26552	26797	-	EPJJIE_010528	9.3	8.0	PF08759.17|GT-D	PFAM:PF08759.17
contig_3	26837	27205	-	EPJJIE_010529	14.8	9.9	PF08759.17|GT-D	PFAM:PF08759.17
contig_3	27202	27477	-	EPJJIE_010530	10.8	10.1		
contig_3	27842	28552	-	EPJJIE_010531	28.2	9.6		
contig_3	28699	29397	-	EPJJIE_010532	26.6	9.7		
contig_3	29372	29743	-	EPJJIE_010533	14.1	9.7		
contig_3	29832	30929	-	EPJJIE_010534	40.8	9.6		
contig_3	31053	31235	-	EPJJIE_010535	6.2	7.9		
contig_3	31334	31603	-	EPJJIE_010536	10.6	9.9		
contig_3	31563	31841	-	EPJJIE_010537	11.0	9.1		
contig_3	31944	32309	-	EPJJIE_010538	13.5	4.1	PF00535.33|Glycos_transf_2, PF13641.12|Glyco_tranf_2_3	PFAM:PF00535.33, PFAM:PF13641.12
contig_3	32359	32715	-	EPJJIE_010539	13.5	8.9		
contig_3	33122	33364	+	EPJJIE_010540	9.2	4.4		
contig_3	33406	33792	-	EPJJIE_010541	14.6	11.3		
contig_3	33890	34618	-	EPJJIE_010542	27.4	9.5	PF00535.33|Glycos_transf_2, PF13641.12|Glyco_tranf_2_3	PFAM:PF00535.33, PFAM:PF13641.12
contig_3	34662	35126	-	EPJJIE_010543	18.0	9.4		
contig_3	35138	35554	-	EPJJIE_010544	15.3	5.9	PF00535.33|Glycos_transf_2	PFAM:PF00535.33
contig_3	35579	36055	-	EPJJIE_010545	18.4	9.0		
contig_3	36055	36282	-	EPJJIE_010546	8.7	10.3		
contig_3	36398	36910	+	EPJJIE_010547	18.7	8.9		
contig_3	36837	37046	-	EPJJIE_010548	7.7	10.6		
contig_3	37043	37384	-	EPJJIE_010549	13.4	9.5		
contig_3	37423	37815	-	EPJJIE_010550	14.6	9.5		
contig_3	37791	37904	-	EPJJIE_010551	4.0	9.8		
contig_3	38049	38903	-	EPJJIE_010552	32.9	7.7		
contig_3	38900	39259	-	EPJJIE_010553	13.6	9.6		
contig_3	39340	39735	-	EPJJIE_010554	15.0	5.3		
contig_3	39831	40022	-	EPJJIE_010555	7.2	6.5		
contig_3	40124	40597	-	EPJJIE_010556	17.9	10.0		
contig_3	40588	41073	-	EPJJIE_010557	18.7	9.0		
contig_3	41085	41351	-	EPJJIE_010558	9.7	9.7		
contig_3	41590	42150	+	EPJJIE_010559	20.9	8.6		
contig_3	42131	42937	+	EPJJIE_010560	31.0	8.6		
contig_3	43471	43707	+	EPJJIE_010561	8.5	8.8	PF05896.17|NQRA_N	PFAM:PF05896.17
contig_3	43647	44357	+	EPJJIE_010562	25.5	9.2	PF05896.17|NQRA_N, PF24836.1|NQRA_2nd	PFAM:PF05896.17, PFAM:PF24836.1
contig_3	44329	44658	+	EPJJIE_010563	12.5	6.1	PF11973.14|NQRA_SLBB	PFAM:PF11973.14
contig_3	44691	44822	+	EPJJIE_010564	4.9	4.3		
contig_3	45646	46059	+	EPJJIE_010566	15.8	8.6		
contig_3	46090	46362	+	EPJJIE_010567	10.2	9.3		
contig_3	46343	46609	+	EPJJIE_010568	9.5	5.2	PF04205.19|FMN_bind	PFAM:PF04205.19
contig_3	46606	46725	+	EPJJIE_010569	4.2	4.6	PF04205.19|FMN_bind	PFAM:PF04205.19
contig_3	47409	47957	+	EPJJIE_010571	19.5	6.2		
contig_3	49101	49328	+	EPJJIE_010573	8.2	4.5		
contig_3	49419	49850	+	EPJJIE_010574	15.6	4.9		
contig_3	49813	50160	+	EPJJIE_010575	13.2	5.0		
contig_3	50292	50546	+	EPJJIE_010576	10.1	6.1	PF15869.11|TolB_like	PFAM:PF15869.11
contig_3	50567	50986	+	EPJJIE_010577	15.3	6.7	PF00270.35|DEAD	PFAM:PF00270.35
contig_3	50971	51339	+	EPJJIE_010578	13.9	5.5		
contig_3	51356	51889	+	EPJJIE_010579	20.2	7.8	PF00271.37|Helicase_C, PF03880.21|DbpA	PFAM:PF00271.37, PFAM:PF03880.21
contig_3	52598	53455	+	EPJJIE_010580	31.5	6.9	PF00266.25|Aminotran_5	PFAM:PF00266.25
contig_3	53485	53664	+	EPJJIE_010581	6.6	9.3		
contig_3	53645	54073	+	EPJJIE_010582	15.3	6.1	PF00389.36|2-Hacid_dh, PF02826.25|2-Hacid_dh_C	PFAM:PF00389.36, PFAM:PF02826.25
contig_3	54070	54468	+	EPJJIE_010583	14.7	8.5	PF02826.25|2-Hacid_dh_C	PFAM:PF02826.25
contig_3	54480	54848	+	EPJJIE_010584	13.9	5.4		
contig_3	54880	55404	+	EPJJIE_010585	19.4	5.9		
contig_3	55359	55727	+	EPJJIE_010586	13.6	5.1		
contig_3	55811	56041	+	EPJJIE_010587	8.8	6.7		
contig_3	56098	56265	+	EPJJIE_010588	6.2	4.9	PF00254.34|FKBP_C	PFAM:PF00254.34
contig_3	56291	56554	+	EPJJIE_010589	10.4	9.5		
contig_3	56612	56722	+	EPJJIE_010590	3.6	4.3		
contig_3	56733	56909	+	EPJJIE_010591	6.9	4.7		
contig_3	56969	57220	+	EPJJIE_010592	9.5	6.6		
contig_3	57256	57453	+	EPJJIE_010593	7.4	4.6		
contig_3	57456	57704	+	EPJJIE_010594	9.4	7.7		
contig_3	57656	57784	+	EPJJIE_010595	4.9	9.4		
contig_3	57781	58047	+	EPJJIE_010596	10.1	5.8		
contig_3	58137	58529	+	EPJJIE_010597	14.7	7.7	PF00881.29|Nitroreductase	PFAM:PF00881.29
contig_3	58585	58782	-	EPJJIE_010598	7.3	6.8		
contig_3	58766	58891	-	EPJJIE_010599	4.7	8.7		
contig_3	60531	61121	-	EPJJIE_010601	22.1	8.3	PF02347.22|GDC-P	PFAM:PF02347.22
contig_3	61266	61622	-	EPJJIE_010602	12.9	9.9	PF02347.22|GDC-P	PFAM:PF02347.22
contig_3	62180	62305	-	EPJJIE_010604	5.0	7.8		
contig_3	63037	63288	-	EPJJIE_010606	9.4	4.4	PF11738.13|DUF3298	PFAM:PF11738.13
contig_3	63255	63548	-	EPJJIE_010607	11.4	5.6		
contig_3	64260	64439	+	EPJJIE_010608	6.5	6.5		
contig_3	64555	64839	+	EPJJIE_010609	10.5	9.7		
contig_3	64856	65383	+	EPJJIE_010610	19.2	8.4	PF07715.20|Plug	PFAM:PF07715.20
contig_3	65519	66052	+	EPJJIE_010611	19.9	6.1	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_3	65997	66842	+	EPJJIE_010612	32.0	9.0	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_3	66909	67064	+	EPJJIE_010613	5.7	9.4		
contig_3	67072	67203	+	EPJJIE_010614	5.1	9.3	PF00403.32|HMA	PFAM:PF00403.32
contig_3	67255	67464	+	EPJJIE_010615	7.5	9.1	PF00403.32|HMA	PFAM:PF00403.32
contig_3	67467	67793	+	EPJJIE_010616	12.6	8.2		
contig_3	67849	69285	+	EPJJIE_010617	51.1	5.1	PF00702.32|Hydrolase, PF08282.18|Hydrolase_3	PFAM:PF00702.32, PFAM:PF08282.18
contig_3	69282	69464	+	EPJJIE_010618	6.5	10.3		
contig_3	69580	69981	-	EPJJIE_010619	15.3	9.5	PF00165.29|HTH_AraC, PF12833.13|HTH_18	PFAM:PF00165.29, PFAM:PF12833.13
contig_3	70013	70417	-	EPJJIE_010620	15.3	4.9		
contig_3	71741	72037	-	EPJJIE_010622	11.0	9.8		
contig_3	72024	72347	-	EPJJIE_010623	12.0	4.8		
contig_3	72383	72613	-	EPJJIE_010624	8.4	9.4		
contig_3	72632	72781	-	EPJJIE_010625	5.3	9.8		
contig_3	72781	72990	-	EPJJIE_010626	7.6	6.5		
contig_3	72972	73871	-	EPJJIE_010627	31.0	9.0		
contig_3	73913	74236	-	EPJJIE_010628	11.8	7.9		
contig_3	74332	74616	-	EPJJIE_010629	10.1	9.0		
contig_3	74798	75064	-	EPJJIE_010630	9.8	9.0	PF22544.2|HYDIN_VesB_CFA65-like_Ig	PFAM:PF22544.2
contig_3	75030	75146	-	EPJJIE_010631	4.4	10.2		
contig_3	75206	75409	+	EPJJIE_010632	7.2	9.1		
contig_3	75322	76638	-	EPJJIE_010633	49.6	9.5	PF02518.31|HATPase_c	PFAM:PF02518.31
contig_3	76631	77341	-	EPJJIE_010634	26.8	10.4	PF00158.32|Sigma54_activat, PF14532.12|Sigma54_activ_2	PFAM:PF00158.32, PFAM:PF14532.12
contig_3	77469	77690	-	EPJJIE_010635	8.0	6.2		
contig_3	77714	78133	-	EPJJIE_010636	16.3	6.6	PF00072.30|Response_reg	PFAM:PF00072.30
contig_3	78270	78617	+	EPJJIE_010637	12.9	8.7	PF16287.11|DUF4933	PFAM:PF16287.11
contig_3	78587	78754	+	EPJJIE_010638	6.5	4.5		
contig_3	78696	78989	+	EPJJIE_010639	11.1	9.6		
contig_3	78949	79152	+	EPJJIE_010640	7.3	5.7		
contig_3	79370	79618	+	EPJJIE_010641	9.2	4.6		
contig_3	79625	79804	+	EPJJIE_010642	6.7	5.5		
contig_3	79801	79932	+	EPJJIE_010643	4.8	4.6		
contig_3	79938	80588	+	EPJJIE_010644	24.6	9.2	PF12704.14|MacB_PCD	PFAM:PF12704.14
contig_3	80591	81631	+	EPJJIE_010645	38.7	8.8	PF02687.27|FtsX	PFAM:PF02687.27
contig_3	81667	82041	+	EPJJIE_010646	14.1	9.6	PF02687.27|FtsX	PFAM:PF02687.27
contig_3	82526	82732	+	EPJJIE_010648	7.5	5.0		
contig_3	82766	82924	+	EPJJIE_010649	6.1	6.0		
contig_3	82871	83242	-	EPJJIE_010650	13.8	9.5	PF16270.11|DUF4923	PFAM:PF16270.11
contig_3	83200	83472	-	EPJJIE_010651	10.2	10.0	PF16270.11|DUF4923	PFAM:PF16270.11
contig_3	83530	83634	-	EPJJIE_010652	4.2	4.8		
contig_3	83652	83969	-	EPJJIE_010653	12.1	5.8		
contig_3	83920	84117	-	EPJJIE_010654	7.7	10.3		
contig_3	84226	84882	-	EPJJIE_010655	24.1	5.6		
contig_3	85104	85601	+	EPJJIE_010656	19.1	8.9		
contig_3	86324	86626	-	EPJJIE_010658	11.8	9.2		
contig_3	88089	88427	+	EPJJIE_010659	12.4	8.8	PF02132.21|RecR_ZnF	PFAM:PF02132.21
contig_3	88663	88833	+	EPJJIE_010660	6.4	9.6		
contig_3	88830	89114	+	EPJJIE_010661	10.5	9.2		
contig_3	89118	89456	+	EPJJIE_010662	13.2	5.5	PF13302.13|Acetyltransf_3	PFAM:PF13302.13
contig_3	89472	89654	+	EPJJIE_010663	6.9	7.7		
contig_3	89869	90066	-	EPJJIE_010664	7.6	4.6		
contig_3	90090	90245	-	EPJJIE_010665	5.7	5.0		
contig_3	90316	90495	-	EPJJIE_010666	6.6	6.2		
contig_3	90492	90680	-	EPJJIE_010667	7.2	6.6		
contig_3	90652	91176	-	EPJJIE_010668	19.9	5.5	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_3	91182	91442	-	EPJJIE_010669	9.4	4.5	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_3	91496	91630	-	EPJJIE_010670	5.2	6.0		
contig_3	92323	92460	-	EPJJIE_010672	5.2	9.7		
contig_3	92887	93234	-	EPJJIE_010674	13.0	10.0		
contig_3	93212	93400	-	EPJJIE_010675	7.8	10.4		
contig_3	93984	94295	-	EPJJIE_010676	12.6	9.7		
contig_3	94247	94465	-	EPJJIE_010677	8.3	6.7		
contig_3	94598	94750	+	EPJJIE_010678	5.9	4.5		
contig_3	94747	95187	+	EPJJIE_010679	17.0	6.7		
contig_3	95171	95398	+	EPJJIE_010680	9.0	9.3		
contig_3	95388	95621	+	EPJJIE_010681	9.4	9.3	PF16344.10|FecR_C	PFAM:PF16344.10
contig_3	96222	96521	+	EPJJIE_010682	10.6	4.4	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_3	96581	97111	+	EPJJIE_010683	18.8	8.9	PF07715.20|Plug	PFAM:PF07715.20
contig_3	97201	97302	+	EPJJIE_010684	3.7	8.3		
contig_3	97299	97736	+	EPJJIE_010685	16.9	5.6		
contig_3	97742	98395	+	EPJJIE_010686	24.9	9.1	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_3	98370	98813	+	EPJJIE_010687	16.1	5.3		
contig_3	98810	99325	+	EPJJIE_010688	19.2	8.7		
contig_3	99408	99605	+	EPJJIE_010689	7.4	4.2		
contig_3	99559	99699	+	EPJJIE_010690	5.3	5.1		
contig_3	99812	99973	+	EPJJIE_010691	6.1	9.2		
contig_3	100140	100466	+	EPJJIE_010692	12.5	6.6		
contig_3	100534	101025	+	EPJJIE_010693	18.6	5.7	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_3	100968	101294	+	EPJJIE_010694	12.3	4.9		
contig_3	101613	101870	+	EPJJIE_010695	10.0	9.5		
contig_3	102367	102600	+	EPJJIE_010696	9.0	6.2		
contig_3	102560	102835	+	EPJJIE_010697	10.0	4.9		
contig_3	102832	103038	+	EPJJIE_010698	8.1	9.5		
contig_3	103101	103349	+	EPJJIE_010699	9.2	9.3		
contig_3	103334	104020	+	EPJJIE_010700	25.6	5.1	PF02837.24|Glyco_hydro_2_N, PF22666.2|Glyco_hydro_2_N2	PFAM:PF02837.24, PFAM:PF22666.2
contig_3	104017	104226	+	EPJJIE_010701	7.9	9.6		
contig_3	104219	104962	+	EPJJIE_010702	28.7	6.1	PF02836.23|Glyco_hydro_2_C	PFAM:PF02836.23
contig_3	104920	105225	+	EPJJIE_010703	11.7	8.8		
contig_3	105174	105698	+	EPJJIE_010704	19.2	5.8	PF18565.7|Glyco_hydro2_C5	PFAM:PF18565.7
contig_3	105945	106196	+	EPJJIE_010705	9.4	9.0		
contig_3	106221	106739	+	EPJJIE_010706	20.2	9.3		
contig_3	106714	106803	+	EPJJIE_010707	3.1	4.5		
contig_3	106866	107378	+	EPJJIE_010708	19.8	8.3		
contig_3	107764	108174	-	EPJJIE_010709	15.8	6.1	PF10502.14|Peptidase_S26	PFAM:PF10502.14
contig_3	108266	108547	-	EPJJIE_010710	11.3	9.5		
contig_3	108633	108836	-	EPJJIE_010711	7.7	6.7		
contig_3	109097	109270	-	EPJJIE_010712	6.1	6.0		
contig_3	109430	109579	+	EPJJIE_010713	5.6	9.2	PF13404.12|HTH_AsnC-type, PF13412.12|HTH_24	PFAM:PF13404.12, PFAM:PF13412.12
contig_3	109594	109809	+	EPJJIE_010714	8.3	4.9	PF01037.27|AsnC_trans_reg	PFAM:PF01037.27
contig_3	109828	110088	-	EPJJIE_010715	9.9	6.7		
contig_3	110188	110325	-	EPJJIE_010716	5.6	8.9		
contig_3	110772	110942	-	EPJJIE_010717	6.7	4.2		
contig_3	111299	111781	+	EPJJIE_010718	18.7	9.2		
contig_3	111853	112080	+	EPJJIE_010719	8.8	7.8		
contig_3	112204	112527	+	EPJJIE_010720	13.5	9.5		
contig_3	112602	113108	+	EPJJIE_010721	19.8	9.3		
contig_3	113181	113348	+	EPJJIE_010722	6.6	6.5		
contig_3	113336	113647	+	EPJJIE_010723	11.8	10.0		
contig_3	113800	114036	-	EPJJIE_010724	8.8	9.5		
contig_3	114540	115007	+	EPJJIE_010725	18.3	7.8		
contig_3	114997	115275	+	EPJJIE_010726	10.1	10.2		
contig_3	115238	115516	+	EPJJIE_010727	11.1	9.6		
contig_3	115507	115614	+	EPJJIE_010728	3.8	4.2		
contig_3	115712	116086	+	EPJJIE_010729	14.4	9.0		
contig_3	116177	116377	+	EPJJIE_010730	7.5	10.1		
contig_3	116631	116798	+	EPJJIE_010731	6.1	8.1		
contig_3	116866	117051	-	EPJJIE_010732	6.9	9.5		
contig_3	117120	117512	+	EPJJIE_010733	15.2	9.4		
contig_3	117548	117673	-	EPJJIE_010734	5.0	10.2		
contig_3	117746	117979	+	EPJJIE_010735	8.3	9.8		
contig_3	117939	118421	+	EPJJIE_010736	18.8	6.6		
contig_3	118582	118749	+	EPJJIE_010737	6.6	8.9		
contig_3	118709	119047	+	EPJJIE_010738	12.6	4.9		
contig_3	119104	119313	+	EPJJIE_010739	7.5	5.2		
contig_3	119265	119654	+	EPJJIE_010740	14.3	4.6	PF06321.17|P_gingi_FimA	PFAM:PF06321.17
contig_3	119651	119773	+	EPJJIE_010741	4.5	5.6		
contig_3	119730	120119	+	EPJJIE_010742	14.6	4.6		
contig_3	120077	120406	+	EPJJIE_010743	12.4	9.5		
contig_3	120355	120525	+	EPJJIE_010744	6.5	9.6	PF15495.12|Fimbrillin_C	PFAM:PF15495.12
contig_3	120668	120868	+	EPJJIE_010745	7.8	4.7		
contig_3	121074	121439	+	EPJJIE_010746	14.1	4.8		
contig_3	121436	121645	+	EPJJIE_010747	8.0	5.0		
contig_3	121914	122093	-	EPJJIE_010748	6.8	5.4		
contig_3	122093	122254	-	EPJJIE_010749	6.1	9.6		
contig_3	122230	122622	-	EPJJIE_010750	15.3	9.2		
contig_3	122968	123297	-	EPJJIE_010751	12.7	5.4		
contig_3	123372	123842	-	EPJJIE_010752	18.3	6.7		
contig_3	123842	124057	-	EPJJIE_010753	7.9	5.7		
contig_3	124154	124549	-	EPJJIE_010754	15.5	10.2		
contig_3	124766	124930	+	EPJJIE_010755	6.3	4.7		
contig_3	125722	125865	+	EPJJIE_010757	5.2	4.4	PF00072.30|Response_reg	PFAM:PF00072.30
contig_3	125862	126050	+	EPJJIE_010758	7.0	9.1		
contig_3	126162	126251	+	EPJJIE_010759	3.5	4.8		
contig_3	126233	126424	+	EPJJIE_010760	7.0	5.1		
contig_3	126484	126729	+	EPJJIE_010761	8.9	5.2	PF02518.31|HATPase_c	PFAM:PF02518.31
contig_3	126918	127253	-	EPJJIE_010762	12.7	9.6		
contig_3	127911	128195	-	EPJJIE_010763	10.8	7.9		
contig_3	128198	128374	-	EPJJIE_010764	6.6	9.2		
contig_3	128316	128810	-	EPJJIE_010765	19.4	6.8		
contig_3	128776	129408	-	EPJJIE_010766	25.4	6.9		
contig_3	129366	129743	-	EPJJIE_010767	14.6	4.7		
contig_3	129753	130325	-	EPJJIE_010768	22.0	9.3	PF12705.13|PDDEXK_1	PFAM:PF12705.13
contig_3	130264	131172	-	EPJJIE_010769	35.1	4.7	PF13361.12|UvrD_C, PF13538.12|UvrD_C_2	PFAM:PF13361.12, PFAM:PF13538.12
contig_3	131224	131652	-	EPJJIE_010770	16.6	9.3	PF00580.27|UvrD-helicase	PFAM:PF00580.27
contig_3	131649	131990	-	EPJJIE_010771	13.3	5.9	PF00580.27|UvrD-helicase	PFAM:PF00580.27
contig_3	132283	132624	-	EPJJIE_010772	13.1	5.4		
contig_3	132933	133511	-	EPJJIE_010773	22.2	6.3	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_3	133548	133700	-	EPJJIE_010774	5.5	5.6	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_3	133771	133923	-	EPJJIE_010775	5.9	5.4	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_3	134247	134426	-	EPJJIE_010776	6.7	9.9		
contig_3	134975	135694	+	EPJJIE_010777	27.0	9.0		
contig_3	135651	135974	+	EPJJIE_010778	12.3	5.8		
contig_3	136086	136319	+	EPJJIE_010779	8.6	8.0		
contig_3	136323	136520	+	EPJJIE_010780	7.5	11.0		
contig_3	136688	137068	+	EPJJIE_010781	14.8	9.2		
contig_3	137123	137407	+	EPJJIE_010782	10.7	9.1		
contig_3	137537	137851	+	EPJJIE_010783	11.3	6.5	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_3	137872	138024	+	EPJJIE_010784	5.5	8.2		
contig_3	138046	138240	+	EPJJIE_010785	7.1	6.5		
contig_3	138294	138644	+	EPJJIE_010786	13.0	9.6		
contig_3	138731	138982	+	EPJJIE_010787	9.7	9.2		
contig_3	138979	139608	+	EPJJIE_010788	24.2	6.8		
contig_3	139641	140081	+	EPJJIE_010789	16.4	9.2	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_3	140176	140541	+	EPJJIE_010790	14.0	5.3		
contig_3	140548	140826	+	EPJJIE_010791	11.1	10.1		
contig_3	140896	141021	+	EPJJIE_010792	4.6	8.8		
contig_3	141003	141305	+	EPJJIE_010793	11.9	5.3		
contig_3	141287	141556	+	EPJJIE_010794	10.0	6.7	PF14322.12|SusD-like_3	PFAM:PF14322.12
contig_3	141619	141855	+	EPJJIE_010795	8.5	4.9		
contig_3	141992	142207	+	EPJJIE_010796	8.2	5.7	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_3	143028	143360	+	EPJJIE_010797	13.2	6.7	PF02899.23|Phage_int_SAM_1, PF13495.12|Phage_int_SAM_4	PFAM:PF02899.23, PFAM:PF13495.12
contig_3	143365	143649	+	EPJJIE_010798	11.1	9.4		
contig_3	143588	143749	+	EPJJIE_010799	6.5	9.2		
contig_3	144069	144323	+	EPJJIE_010800	10.1	7.7		
contig_3	144324	144554	+	EPJJIE_010801	9.2	7.8		
contig_3	144787	145023	+	EPJJIE_010802	9.1	5.0		
contig_3	145252	145458	+	EPJJIE_010803	8.2	4.1	PF24832.1|DUF7716	PFAM:PF24832.1
contig_3	145626	145802	+	EPJJIE_010804	6.7	6.5		
contig_3	146018	146512	+	EPJJIE_010805	19.4	4.5		SO:0001217, UniRef:UniRef50_A0A0I9S9K6
contig_3	146558	146710	+	EPJJIE_010806	6.1	4.6		
contig_3	146714	146905	+	EPJJIE_010807	7.4	4.8		
contig_3	146986	147078	+	EPJJIE_010808	3.4	4.1		
contig_3	147131	147481	-	EPJJIE_010809	13.6	9.3		
contig_3	147828	147995	+	EPJJIE_010810	6.2	9.1		
contig_3	148073	148294	+	EPJJIE_010811	8.4	6.6	PF01661.27|Macro	PFAM:PF01661.27
contig_3	148363	148521	+	EPJJIE_010812	6.3	10.4		
contig_3	149436	149642	+	EPJJIE_010814	7.8	9.0		
contig_3	149749	149877	+	EPJJIE_010815	4.7	5.5		
contig_3	150013	150354	+	EPJJIE_010816	13.3	9.1		
contig_3	150351	150473	+	EPJJIE_010817	4.8	9.8		
contig_3	150521	150808	+	EPJJIE_010818	10.5	5.4		
contig_3	150898	151053	-	EPJJIE_010819	5.8	9.8		
contig_3	151090	151335	-	EPJJIE_010820	9.2	9.7		
contig_3	151307	151480	-	EPJJIE_010821	6.2	8.8		
contig_3	151501	151887	-	EPJJIE_010822	15.1	11.2		
contig_3	151919	152071	-	EPJJIE_010823	6.1	9.2		
contig_3	152526	152669	+	EPJJIE_010824	5.6	4.8		
contig_3	152686	152883	+	EPJJIE_010825	7.5	9.3		
contig_3	152841	153017	+	EPJJIE_010826	6.9	9.4		
contig_3	153158	153352	+	EPJJIE_010827	7.4	5.7	PF00165.29|HTH_AraC, PF12833.13|HTH_18	PFAM:PF00165.29, PFAM:PF12833.13
contig_3	153358	153510	+	EPJJIE_010828	5.9	9.4		
