locus_tag	ftype	length_bp	gene	EC_number	COG	product
GAPDIIBD_08415	CDS	348	thiH_2	4.1.99.19	COG0502	2-iminoacetate synthase
GAPDIIBD_08416	gene	471	ttuC			
GAPDIIBD_08416	CDS	471	ttuC	2.7.7.80	COG0476	Sulfur carrier protein adenylyltransferase
GAPDIIBD_08417	gene	246				
GAPDIIBD_08417	CDS	246				hypothetical protein
GAPDIIBD_08418	gene	537	thiE_2			
GAPDIIBD_08418	CDS	537	thiE_2	2.5.1.3		Thiamine-phosphate synthase
GAPDIIBD_08419	gene	501				
GAPDIIBD_08419	CDS	501				hypothetical protein
GAPDIIBD_08420	gene	237				
GAPDIIBD_08420	CDS	237				hypothetical protein
GAPDIIBD_08421	gene	372				
GAPDIIBD_08421	CDS	372				hypothetical protein
GAPDIIBD_08422	gene	315	ppdK_1			
GAPDIIBD_08422	CDS	315	ppdK_1	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
GAPDIIBD_08423	gene	228	ppdK_2			
GAPDIIBD_08423	CDS	228	ppdK_2	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
GAPDIIBD_08424	gene	207	ppdK_3			
GAPDIIBD_08424	CDS	207	ppdK_3	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
GAPDIIBD_08425	gene	624	ppdK_4			
GAPDIIBD_08425	CDS	624	ppdK_4	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
GAPDIIBD_08426	gene	438	ppdK_5			
GAPDIIBD_08426	CDS	438	ppdK_5	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
GAPDIIBD_08427	gene	132	ppdK_6			
GAPDIIBD_08427	CDS	132	ppdK_6	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
GAPDIIBD_08428	gene	276				
GAPDIIBD_08428	CDS	276				hypothetical protein
GAPDIIBD_08429	gene	159				
GAPDIIBD_08429	CDS	159				hypothetical protein
GAPDIIBD_08430	gene	381				
GAPDIIBD_08430	CDS	381				hypothetical protein
GAPDIIBD_08431	gene	375	rlmCD_1			
GAPDIIBD_08431	CDS	375	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
GAPDIIBD_08432	gene	195	rlmCD_2			
GAPDIIBD_08432	CDS	195	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
GAPDIIBD_08433	gene	264				
GAPDIIBD_08433	CDS	264				hypothetical protein
GAPDIIBD_08434	gene	426				
GAPDIIBD_08434	CDS	426				hypothetical protein
GAPDIIBD_08435	gene	282				
GAPDIIBD_08435	CDS	282				hypothetical protein
GAPDIIBD_08436	gene	126				
GAPDIIBD_08436	CDS	126				hypothetical protein
GAPDIIBD_08437	gene	162				
GAPDIIBD_08437	CDS	162				hypothetical protein
GAPDIIBD_08438	gene	162				
GAPDIIBD_08438	CDS	162				hypothetical protein
GAPDIIBD_08439	gene	183				
GAPDIIBD_08439	CDS	183				hypothetical protein
	repeat_region	1629				
GAPDIIBD_08440	gene	129				
GAPDIIBD_08440	CDS	129				hypothetical protein
GAPDIIBD_08441	gene	174	cas1_1			
GAPDIIBD_08441	CDS	174	cas1_1	3.1.-.-		CRISPR-associated endonuclease Cas1
GAPDIIBD_08442	gene	204	cas1_2			
GAPDIIBD_08442	CDS	204	cas1_2	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
GAPDIIBD_08443	gene	168				
GAPDIIBD_08443	CDS	168				hypothetical protein
GAPDIIBD_08444	gene	198				
GAPDIIBD_08444	CDS	198				hypothetical protein
GAPDIIBD_08445	gene	234				
GAPDIIBD_08445	CDS	234				hypothetical protein
GAPDIIBD_08446	gene	210				
GAPDIIBD_08446	CDS	210				hypothetical protein
GAPDIIBD_08447	gene	354				
GAPDIIBD_08447	CDS	354				hypothetical protein
GAPDIIBD_08448	gene	375				
GAPDIIBD_08448	CDS	375				hypothetical protein
GAPDIIBD_08449	gene	189				
GAPDIIBD_08449	CDS	189				hypothetical protein
GAPDIIBD_08450	gene	264				
GAPDIIBD_08450	CDS	264				hypothetical protein
GAPDIIBD_08451	gene	300				
GAPDIIBD_08451	CDS	300				hypothetical protein
GAPDIIBD_08452	gene	234				
GAPDIIBD_08452	CDS	234				hypothetical protein
GAPDIIBD_08453	gene	462				
GAPDIIBD_08453	CDS	462				hypothetical protein
GAPDIIBD_08454	gene	234	cas3			
GAPDIIBD_08454	CDS	234	cas3	3.1.-.-	COG1203	Putative CRISPR-associated nuclease/helicase Cas3
GAPDIIBD_08455	gene	351				
GAPDIIBD_08455	CDS	351				hypothetical protein
GAPDIIBD_08456	gene	180				
GAPDIIBD_08456	CDS	180				hypothetical protein
GAPDIIBD_08457	gene	333				
GAPDIIBD_08457	CDS	333				hypothetical protein
GAPDIIBD_08458	gene	330				
GAPDIIBD_08458	CDS	330				hypothetical protein
GAPDIIBD_08459	gene	240				
GAPDIIBD_08459	CDS	240				hypothetical protein
GAPDIIBD_08460	gene	267	map_4			
GAPDIIBD_08460	CDS	267	map_4	3.4.11.18		Methionine aminopeptidase
GAPDIIBD_08461	gene	186	map_5			
GAPDIIBD_08461	CDS	186	map_5	3.4.11.18	COG0024	Methionine aminopeptidase
GAPDIIBD_08462	gene	360	map_6			
GAPDIIBD_08462	CDS	360	map_6	3.4.11.18	COG0024	Methionine aminopeptidase
GAPDIIBD_08463	gene	393				
GAPDIIBD_08463	CDS	393				hypothetical protein
GAPDIIBD_08464	gene	297				
GAPDIIBD_08464	CDS	297				hypothetical protein
GAPDIIBD_08465	gene	342				
GAPDIIBD_08465	CDS	342				hypothetical protein
GAPDIIBD_08466	gene	156				
GAPDIIBD_08466	CDS	156				hypothetical protein
GAPDIIBD_08467	gene	375				
GAPDIIBD_08467	CDS	375				hypothetical protein
GAPDIIBD_08468	gene	123				
GAPDIIBD_08468	CDS	123				hypothetical protein
GAPDIIBD_08469	gene	426	nhaA_1			
GAPDIIBD_08469	CDS	426	nhaA_1			Na(+)/H(+) antiporter NhaA
GAPDIIBD_08470	gene	171	nhaA_2			
GAPDIIBD_08470	CDS	171	nhaA_2			Na(+)/H(+) antiporter NhaA
GAPDIIBD_08471	gene	144				
GAPDIIBD_08471	CDS	144				hypothetical protein
GAPDIIBD_08472	gene	345	nhaA_3			
GAPDIIBD_08472	CDS	345	nhaA_3			Na(+)/H(+) antiporter NhaA
GAPDIIBD_08473	gene	168				
GAPDIIBD_08473	CDS	168				hypothetical protein
GAPDIIBD_08474	gene	297				
GAPDIIBD_08474	CDS	297				hypothetical protein
GAPDIIBD_08475	gene	417				
GAPDIIBD_08475	CDS	417				hypothetical protein
GAPDIIBD_08476	gene	123				
GAPDIIBD_08476	CDS	123				hypothetical protein
GAPDIIBD_08477	gene	300				
GAPDIIBD_08477	CDS	300				hypothetical protein
GAPDIIBD_08478	gene	135				
GAPDIIBD_08478	CDS	135				hypothetical protein
GAPDIIBD_08479	gene	750	lepA_2			
GAPDIIBD_08479	CDS	750	lepA_2	3.6.5.-	COG0481	Elongation factor 4
GAPDIIBD_08480	gene	264	lepA_3			
GAPDIIBD_08480	CDS	264	lepA_3			Elongation factor 4
GAPDIIBD_08481	gene	204	lepA_4			
GAPDIIBD_08481	CDS	204	lepA_4	3.6.5.-	COG0481	Elongation factor 4
GAPDIIBD_08482	gene	429	lepA_5			
GAPDIIBD_08482	CDS	429	lepA_5	3.6.5.-		Elongation factor 4
GAPDIIBD_08483	gene	297				
GAPDIIBD_08483	CDS	297				hypothetical protein
GAPDIIBD_08484	gene	420				
GAPDIIBD_08484	CDS	420				hypothetical protein
GAPDIIBD_08485	gene	669	exoA			
GAPDIIBD_08485	CDS	669	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
GAPDIIBD_08486	gene	264				
GAPDIIBD_08486	CDS	264				hypothetical protein
GAPDIIBD_08487	gene	210	mntH_1			
GAPDIIBD_08487	CDS	210	mntH_1			Divalent metal cation transporter MntH
GAPDIIBD_08488	gene	459	mntH_2			
GAPDIIBD_08488	CDS	459	mntH_2			Divalent metal cation transporter MntH
GAPDIIBD_08489	gene	393				
GAPDIIBD_08489	CDS	393				hypothetical protein
GAPDIIBD_08490	gene	738				
GAPDIIBD_08490	CDS	738				IS1182 family transposase ISBf5
GAPDIIBD_08491	gene	303				
GAPDIIBD_08491	CDS	303				IS1182 family transposase ISMsp1
GAPDIIBD_08492	gene	192				
GAPDIIBD_08492	CDS	192				hypothetical protein
GAPDIIBD_08493	gene	219				
GAPDIIBD_08493	CDS	219				hypothetical protein
GAPDIIBD_08494	gene	738				
GAPDIIBD_08494	CDS	738			COG0217	putative transcriptional regulatory protein
GAPDIIBD_08495	gene	258	pheT_1			
GAPDIIBD_08495	CDS	258	pheT_1	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
GAPDIIBD_08496	gene	1854	pheT_2			
GAPDIIBD_08496	CDS	1854	pheT_2	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
GAPDIIBD_08497	gene	414	pheT_3			
GAPDIIBD_08497	CDS	414	pheT_3	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
GAPDIIBD_08498	gene	345				
GAPDIIBD_08498	CDS	345				hypothetical protein
GAPDIIBD_08499	gene	249				
GAPDIIBD_08499	CDS	249				hypothetical protein
GAPDIIBD_08500	gene	411				
GAPDIIBD_08500	CDS	411				hypothetical protein
GAPDIIBD_08501	gene	147				
GAPDIIBD_08501	CDS	147				hypothetical protein
GAPDIIBD_08502	gene	231				
GAPDIIBD_08502	CDS	231				hypothetical protein
GAPDIIBD_08503	gene	135				
GAPDIIBD_08503	CDS	135				hypothetical protein
GAPDIIBD_08504	gene	186				
GAPDIIBD_08504	CDS	186				hypothetical protein
GAPDIIBD_08505	gene	360				
GAPDIIBD_08505	CDS	360				hypothetical protein
GAPDIIBD_08506	gene	123				
GAPDIIBD_08506	CDS	123				hypothetical protein
GAPDIIBD_08507	gene	195				
GAPDIIBD_08507	CDS	195				hypothetical protein
GAPDIIBD_08508	gene	255	wfgD			
GAPDIIBD_08508	CDS	255	wfgD	2.4.1.305		UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
GAPDIIBD_08509	gene	165				
GAPDIIBD_08509	CDS	165				hypothetical protein
GAPDIIBD_08510	gene	168				
GAPDIIBD_08510	CDS	168				hypothetical protein
GAPDIIBD_08511	gene	309				
GAPDIIBD_08511	CDS	309				hypothetical protein
GAPDIIBD_08512	gene	213	epsJ_4			
GAPDIIBD_08512	CDS	213	epsJ_4	2.4.-.-	COG1216	putative glycosyltransferase EpsJ
GAPDIIBD_08513	gene	255				
GAPDIIBD_08513	CDS	255				hypothetical protein
GAPDIIBD_08514	gene	450				
GAPDIIBD_08514	CDS	450				hypothetical protein
GAPDIIBD_08515	gene	252				
GAPDIIBD_08515	CDS	252				hypothetical protein
GAPDIIBD_08516	gene	285				
GAPDIIBD_08516	CDS	285				hypothetical protein
GAPDIIBD_08517	gene	651				
GAPDIIBD_08517	CDS	651				hypothetical protein
GAPDIIBD_08518	gene	159				
GAPDIIBD_08518	CDS	159				hypothetical protein
GAPDIIBD_08519	gene	759	poxB_1			
GAPDIIBD_08519	CDS	759	poxB_1	1.2.5.1		Pyruvate dehydrogenase [ubiquinone]
GAPDIIBD_08520	gene	201				
GAPDIIBD_08520	CDS	201				hypothetical protein
GAPDIIBD_08521	gene	672	iolD			
GAPDIIBD_08521	CDS	672	iolD	3.7.1.22		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
GAPDIIBD_08522	gene	366				
GAPDIIBD_08522	CDS	366				hypothetical protein
GAPDIIBD_08523	gene	273				
GAPDIIBD_08523	CDS	273				hypothetical protein
GAPDIIBD_08524	gene	195				
GAPDIIBD_08524	CDS	195				hypothetical protein
GAPDIIBD_08525	gene	159				
GAPDIIBD_08525	CDS	159				hypothetical protein
GAPDIIBD_08526	gene	324	rfbG_2			
GAPDIIBD_08526	CDS	324	rfbG_2	4.2.1.45		CDP-glucose 4,6-dehydratase
GAPDIIBD_08527	gene	282				
GAPDIIBD_08527	CDS	282				hypothetical protein
GAPDIIBD_08528	gene	297	rfbG_3			
GAPDIIBD_08528	CDS	297	rfbG_3	4.2.1.45		CDP-glucose 4,6-dehydratase
GAPDIIBD_08529	gene	495	rfbF_1			
GAPDIIBD_08529	CDS	495	rfbF_1	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
GAPDIIBD_08530	gene	306	rfbF_2			
GAPDIIBD_08530	CDS	306	rfbF_2	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
GAPDIIBD_08531	gene	162				
GAPDIIBD_08531	CDS	162				hypothetical protein
GAPDIIBD_08532	gene	984	spnQ_2			
GAPDIIBD_08532	CDS	984	spnQ_2	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
GAPDIIBD_08533	gene	252				
GAPDIIBD_08533	CDS	252				hypothetical protein
GAPDIIBD_08534	gene	435	rfbC_3			
GAPDIIBD_08534	CDS	435	rfbC_3	5.1.3.13		dTDP-4-dehydrorhamnose 3,5-epimerase
GAPDIIBD_08535	gene	138				
GAPDIIBD_08535	CDS	138				hypothetical protein
GAPDIIBD_08536	gene	456	rffH_5			
GAPDIIBD_08536	CDS	456	rffH_5	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
GAPDIIBD_08537	gene	153				
GAPDIIBD_08537	CDS	153				hypothetical protein
GAPDIIBD_08538	gene	210				
GAPDIIBD_08538	CDS	210				hypothetical protein
GAPDIIBD_08539	gene	123				
GAPDIIBD_08539	CDS	123				hypothetical protein
GAPDIIBD_08540	gene	165				
GAPDIIBD_08540	CDS	165				hypothetical protein
GAPDIIBD_08541	gene	129				
GAPDIIBD_08541	CDS	129				hypothetical protein
GAPDIIBD_08542	gene	339				
GAPDIIBD_08542	CDS	339				hypothetical protein
GAPDIIBD_08543	gene	363	fkp_1			
GAPDIIBD_08543	CDS	363	fkp_1			L-fucokinase/L-fucose-1-P guanylyltransferase
GAPDIIBD_08544	gene	384	fkp_2			
GAPDIIBD_08544	CDS	384	fkp_2			L-fucokinase/L-fucose-1-P guanylyltransferase
GAPDIIBD_08545	gene	990	fkp_3			
GAPDIIBD_08545	CDS	990	fkp_3			L-fucokinase/L-fucose-1-P guanylyltransferase
GAPDIIBD_08546	gene	228	fkp_4			
GAPDIIBD_08546	CDS	228	fkp_4			L-fucokinase/L-fucose-1-P guanylyltransferase
GAPDIIBD_08547	gene	423	fkp_5			
GAPDIIBD_08547	CDS	423	fkp_5			L-fucokinase/L-fucose-1-P guanylyltransferase
GAPDIIBD_08548	gene	279				
GAPDIIBD_08548	CDS	279				hypothetical protein
GAPDIIBD_08549	gene	717				
GAPDIIBD_08549	CDS	717				hypothetical protein
GAPDIIBD_08550	gene	150				
GAPDIIBD_08550	CDS	150				hypothetical protein
GAPDIIBD_08551	gene	723	dnaC			
GAPDIIBD_08551	CDS	723	dnaC	5.6.2.3	COG0305	Replicative DNA helicase DnaC
GAPDIIBD_08552	gene	255	ispE_1			
GAPDIIBD_08552	CDS	255	ispE_1	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GAPDIIBD_08553	gene	159	ispE_2			
GAPDIIBD_08553	CDS	159	ispE_2	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GAPDIIBD_08554	gene	201	ispE_3			
GAPDIIBD_08554	CDS	201	ispE_3	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GAPDIIBD_08555	gene	261				
GAPDIIBD_08555	CDS	261				hypothetical protein
GAPDIIBD_08556	gene	213				
GAPDIIBD_08556	CDS	213				hypothetical protein
GAPDIIBD_08557	gene	258				
GAPDIIBD_08557	CDS	258				hypothetical protein
GAPDIIBD_08558	gene	306				
GAPDIIBD_08558	CDS	306				hypothetical protein
GAPDIIBD_08559	gene	480				
GAPDIIBD_08559	CDS	480				hypothetical protein
GAPDIIBD_08560	gene	189				
GAPDIIBD_08560	CDS	189				hypothetical protein
GAPDIIBD_08561	gene	123				
GAPDIIBD_08561	CDS	123				hypothetical protein
GAPDIIBD_08562	gene	210				
GAPDIIBD_08562	CDS	210				hypothetical protein
GAPDIIBD_08563	gene	126	lnpD			
GAPDIIBD_08563	CDS	126	lnpD	5.1.3.2		UDP-glucose 4-epimerase
GAPDIIBD_08564	gene	471	galE			
GAPDIIBD_08564	CDS	471	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
GAPDIIBD_08565	gene	471	rnfA			
GAPDIIBD_08565	CDS	471	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
GAPDIIBD_08566	gene	273	rnfE_1			
GAPDIIBD_08566	CDS	273	rnfE_1	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
GAPDIIBD_08567	gene	237	rnfE_2			
GAPDIIBD_08567	CDS	237	rnfE_2	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
GAPDIIBD_08568	gene	378	rsxG			
GAPDIIBD_08568	CDS	378	rsxG	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
GAPDIIBD_08569	gene	120				
GAPDIIBD_08569	CDS	120				hypothetical protein
GAPDIIBD_08570	gene	105				
GAPDIIBD_08570	CDS	105				hypothetical protein
GAPDIIBD_08571	gene	213	rnfD_1			
GAPDIIBD_08571	CDS	213	rnfD_1	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
GAPDIIBD_08572	gene	489	rnfD_2			
GAPDIIBD_08572	CDS	489	rnfD_2	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
GAPDIIBD_08573	gene	306	rnfD_3			
GAPDIIBD_08573	CDS	306	rnfD_3	7.1.1.-	COG4658	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
GAPDIIBD_08574	gene	948	rnfC_1			
GAPDIIBD_08574	CDS	948	rnfC_1	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
GAPDIIBD_08575	gene	297	rnfC_2			
GAPDIIBD_08575	CDS	297	rnfC_2	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
GAPDIIBD_08576	gene	645	rnfB			
GAPDIIBD_08576	CDS	645	rnfB	7.2.1.2	COG1245	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B
GAPDIIBD_08577	gene	402				
GAPDIIBD_08577	CDS	402				hypothetical protein
GAPDIIBD_08578	gene	381				
GAPDIIBD_08578	CDS	381				hypothetical protein
GAPDIIBD_08579	gene	273				
GAPDIIBD_08579	CDS	273				hypothetical protein
GAPDIIBD_08580	gene	555				
GAPDIIBD_08580	CDS	555				hypothetical protein
GAPDIIBD_08581	gene	450				
GAPDIIBD_08581	CDS	450				hypothetical protein
GAPDIIBD_08582	gene	651	pyrG_1			
GAPDIIBD_08582	CDS	651	pyrG_1	6.3.4.2	COG0504	CTP synthase
GAPDIIBD_08583	gene	504	pyrG_2			
GAPDIIBD_08583	CDS	504	pyrG_2	6.3.4.2	COG0504	CTP synthase
GAPDIIBD_08584	gene	447	pyrG_3			
GAPDIIBD_08584	CDS	447	pyrG_3	6.3.4.2		CTP synthase
GAPDIIBD_08585	gene	555	yidC_1			
GAPDIIBD_08585	CDS	555	yidC_1			Membrane protein insertase YidC
GAPDIIBD_08586	gene	816	yidC_2			
GAPDIIBD_08586	CDS	816	yidC_2			Membrane protein insertase YidC
GAPDIIBD_08587	gene	426				
GAPDIIBD_08587	CDS	426				hypothetical protein
GAPDIIBD_08588	gene	150				
GAPDIIBD_08588	CDS	150				hypothetical protein
GAPDIIBD_08589	gene	207				
GAPDIIBD_08589	CDS	207				hypothetical protein
GAPDIIBD_08590	gene	372				
GAPDIIBD_08590	CDS	372				hypothetical protein
GAPDIIBD_08591	gene	1581	dpp5_1			
GAPDIIBD_08591	CDS	1581	dpp5_1	3.4.14.-	COG0823	Dipeptidyl-peptidase 5
GAPDIIBD_08592	gene	576	dpp5_2			
GAPDIIBD_08592	CDS	576	dpp5_2	3.4.14.-	COG0823	Dipeptidyl-peptidase 5
GAPDIIBD_08593	gene	219				
GAPDIIBD_08593	CDS	219				hypothetical protein
GAPDIIBD_08594	gene	192				
GAPDIIBD_08594	CDS	192				hypothetical protein
GAPDIIBD_08595	gene	375				
GAPDIIBD_08595	CDS	375				IS1182 family transposase ISBf4
GAPDIIBD_08596	gene	165				
GAPDIIBD_08596	CDS	165				hypothetical protein
GAPDIIBD_08597	gene	630				
GAPDIIBD_08597	CDS	630				IS1182 family transposase ISBf5
GAPDIIBD_08598	gene	249				
GAPDIIBD_08598	CDS	249				hypothetical protein
GAPDIIBD_08599	gene	486				
GAPDIIBD_08599	CDS	486			COG2220	putative protein
GAPDIIBD_08600	gene	144				
GAPDIIBD_08600	CDS	144				hypothetical protein
GAPDIIBD_08601	gene	183				
GAPDIIBD_08601	CDS	183				hypothetical protein
GAPDIIBD_08602	gene	219				
GAPDIIBD_08602	CDS	219				hypothetical protein
GAPDIIBD_08603	gene	339				
GAPDIIBD_08603	CDS	339				hypothetical protein
GAPDIIBD_08604	gene	186				
GAPDIIBD_08604	CDS	186				hypothetical protein
GAPDIIBD_08605	gene	237				
GAPDIIBD_08605	CDS	237				hypothetical protein
GAPDIIBD_08606	gene	177				
GAPDIIBD_08606	CDS	177				hypothetical protein
GAPDIIBD_08607	gene	237				
GAPDIIBD_08607	CDS	237				hypothetical protein
GAPDIIBD_08608	gene	402				
GAPDIIBD_08608	CDS	402				hypothetical protein
GAPDIIBD_08609	gene	345				
GAPDIIBD_08609	CDS	345				hypothetical protein
GAPDIIBD_08610	gene	336				
GAPDIIBD_08610	CDS	336				hypothetical protein
GAPDIIBD_08611	gene	141				
GAPDIIBD_08611	CDS	141				hypothetical protein
GAPDIIBD_08612	gene	312	rimI			
GAPDIIBD_08612	CDS	312	rimI	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
GAPDIIBD_08613	gene	393				
GAPDIIBD_08613	CDS	393				hypothetical protein
GAPDIIBD_08614	gene	213				
GAPDIIBD_08614	CDS	213				hypothetical protein
GAPDIIBD_08615	gene	207				
GAPDIIBD_08615	CDS	207				hypothetical protein
GAPDIIBD_08616	gene	501				
GAPDIIBD_08616	CDS	501				hypothetical protein
GAPDIIBD_08617	gene	369	dtpA			
GAPDIIBD_08617	CDS	369	dtpA			Dipeptide and tripeptide permease A
GAPDIIBD_08618	gene	327	ybaK			
GAPDIIBD_08618	CDS	327	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
GAPDIIBD_08619	gene	192				
GAPDIIBD_08619	CDS	192				hypothetical protein
GAPDIIBD_08620	gene	558	uvrA_1			
GAPDIIBD_08620	CDS	558	uvrA_1			UvrABC system protein A
GAPDIIBD_08621	gene	543	uvrA_2			
GAPDIIBD_08621	CDS	543	uvrA_2			UvrABC system protein A
GAPDIIBD_08622	gene	501	uvrA_3			
GAPDIIBD_08622	CDS	501	uvrA_3		COG0178	UvrABC system protein A
GAPDIIBD_08623	gene	174				
GAPDIIBD_08623	CDS	174				hypothetical protein
GAPDIIBD_08624	gene	306	uvrA_4			
GAPDIIBD_08624	CDS	306	uvrA_4		COG0178	UvrABC system protein A
GAPDIIBD_08625	gene	546	uvrA_5			
GAPDIIBD_08625	CDS	546	uvrA_5		COG0178	UvrABC system protein A
GAPDIIBD_08626	gene	801				
GAPDIIBD_08626	CDS	801				hypothetical protein
GAPDIIBD_08627	gene	216				
GAPDIIBD_08627	CDS	216				hypothetical protein
GAPDIIBD_08628	gene	306				
GAPDIIBD_08628	CDS	306				hypothetical protein
GAPDIIBD_08629	gene	132				
GAPDIIBD_08629	CDS	132				hypothetical protein
GAPDIIBD_08630	gene	624				
GAPDIIBD_08630	CDS	624				hypothetical protein
GAPDIIBD_08631	gene	309				
GAPDIIBD_08631	CDS	309				hypothetical protein
GAPDIIBD_08632	gene	186				
GAPDIIBD_08632	CDS	186				hypothetical protein
GAPDIIBD_08633	gene	354				
GAPDIIBD_08633	CDS	354				hypothetical protein
GAPDIIBD_08634	gene	801	bamD			
GAPDIIBD_08634	CDS	801	bamD			Outer membrane protein assembly factor BamD
GAPDIIBD_08635	gene	303				
GAPDIIBD_08635	CDS	303				hypothetical protein
GAPDIIBD_08636	gene	159				
GAPDIIBD_08636	CDS	159				hypothetical protein
GAPDIIBD_08637	gene	108				
GAPDIIBD_08637	CDS	108				hypothetical protein
GAPDIIBD_08638	gene	309				
GAPDIIBD_08638	CDS	309		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
GAPDIIBD_08639	gene	612				
GAPDIIBD_08639	CDS	612		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
GAPDIIBD_08640	gene	465	uvrB_1			
GAPDIIBD_08640	CDS	465	uvrB_1		COG0556	UvrABC system protein B
GAPDIIBD_08641	gene	249	uvrB_2			
GAPDIIBD_08641	CDS	249	uvrB_2			UvrABC system protein B
GAPDIIBD_08642	gene	249	uvrB_3			
GAPDIIBD_08642	CDS	249	uvrB_3			UvrABC system protein B
GAPDIIBD_08643	gene	153	uvrB_4			
GAPDIIBD_08643	CDS	153	uvrB_4			UvrABC system protein B
GAPDIIBD_08644	gene	168	uvrB_5			
GAPDIIBD_08644	CDS	168	uvrB_5		COG0556	UvrABC system protein B
GAPDIIBD_08645	gene	606	uvrB_6			
GAPDIIBD_08645	CDS	606	uvrB_6		COG0556	UvrABC system protein B
GAPDIIBD_08646	gene	228				
GAPDIIBD_08646	CDS	228				hypothetical protein
GAPDIIBD_08647	gene	381				
GAPDIIBD_08647	CDS	381				hypothetical protein
GAPDIIBD_08648	gene	183				
GAPDIIBD_08648	CDS	183				hypothetical protein
GAPDIIBD_08649	gene	150				
GAPDIIBD_08649	CDS	150				hypothetical protein
GAPDIIBD_08650	gene	297				
GAPDIIBD_08650	CDS	297				hypothetical protein
GAPDIIBD_08651	gene	132				
GAPDIIBD_08651	CDS	132				hypothetical protein
GAPDIIBD_08652	gene	264				
GAPDIIBD_08652	CDS	264				hypothetical protein
GAPDIIBD_08653	gene	276				
GAPDIIBD_08653	CDS	276				hypothetical protein
GAPDIIBD_08654	gene	543	barA_2			
GAPDIIBD_08654	CDS	543	barA_2	2.7.13.3	COG2205	Signal transduction histidine-protein kinase BarA
GAPDIIBD_08655	gene	462	pleC_2			
GAPDIIBD_08655	CDS	462	pleC_2	2.7.13.3	COG2202	Non-motile and phage-resistance protein
GAPDIIBD_08656	gene	207				
GAPDIIBD_08656	CDS	207				hypothetical protein
GAPDIIBD_08657	gene	720				
GAPDIIBD_08657	CDS	720				hypothetical protein
GAPDIIBD_08658	gene	564				
GAPDIIBD_08658	CDS	564				hypothetical protein
GAPDIIBD_08659	gene	300				
GAPDIIBD_08659	CDS	300				hypothetical protein
GAPDIIBD_08660	gene	705				
GAPDIIBD_08660	CDS	705				hypothetical protein
GAPDIIBD_08661	gene	348				
GAPDIIBD_08661	CDS	348				hypothetical protein
GAPDIIBD_08662	gene	819	ybhS			
GAPDIIBD_08662	CDS	819	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
GAPDIIBD_08663	gene	279				
GAPDIIBD_08663	CDS	279				hypothetical protein
GAPDIIBD_08664	gene	159				
GAPDIIBD_08664	CDS	159				hypothetical protein
GAPDIIBD_08665	gene	240	ybhF_2			
GAPDIIBD_08665	CDS	240	ybhF_2		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
